10	75	100	
0	93	73	
1	20	56	
2	62	76	
3	66	43	
4	40	14	
5	18	79	
6	22	0	
7	73	54	
8	80	6	
9	46	46	
20	43	55	10
21	35	92	10
22	99	67	10
23	95	6	10
24	51	33	10
25	69	2	10
26	57	44	10
27	34	49	10
28	38	55	10
29	96	38	10
30	37	75	10
31	20	6	10
32	19	99	10
33	47	96	10
34	33	54	10
35	10	71	10
36	22	72	10
37	9	29	10
38	75	43	10
39	16	44	10
40	56	2	10
41	42	51	10
42	50	94	10
43	29	19	10
44	38	69	10
45	5	94	10
46	68	84	10
47	56	82	10
48	89	0	10
49	62	17	10
50	31	77	10
51	77	2	10
52	14	95	10
53	88	8	10
54	20	93	10
55	38	0	10
56	12	87	10
57	24	7	10
58	99	52	10
59	73	83	10
60	3	36	10
61	17	74	10
62	76	7	10
63	45	40	10
64	86	70	10
65	41	72	10
66	99	82	10
67	31	34	10
68	50	63	10
69	41	57	10
70	41	26	10
71	88	52	10
72	66	10	10
73	56	62	10
74	40	79	10
75	39	13	10
76	83	76	10
77	20	68	10
78	56	20	10
79	18	87	10
80	85	40	10
81	58	23	10
82	86	63	10
83	5	74	10
84	10	42	10
85	85	80	10
86	78	56	10
87	51	39	10
88	78	12	10
89	17	13	10
90	96	24	10
91	46	50	10
92	69	74	10
93	4	77	10
94	75	13	10
