20	100	100	
0	7	17	
1	80	52	
2	65	73	
3	82	83	
4	89	3	
5	73	61	
6	20	39	
7	63	16	
8	1	0	
9	37	65	
10	20	94	
11	24	67	
12	56	14	
13	32	4	
14	54	75	
15	63	21	
16	25	64	
17	64	66	
18	54	4	
19	33	14	
20	47	4	10
21	92	63	10
22	33	23	10
23	99	53	10
24	96	20	10
25	96	48	10
26	93	11	10
27	91	16	10
28	45	32	10
29	84	46	10
30	88	37	10
31	67	71	10
32	37	94	10
33	75	64	10
34	61	100	10
35	24	63	10
36	97	69	10
37	13	71	10
38	68	37	10
39	17	10	10
40	79	34	10
41	75	15	10
42	6	88	10
43	91	65	10
44	25	41	10
45	90	28	10
46	12	10	10
47	2	74	10
48	15	90	10
49	26	28	10
50	70	58	10
51	16	11	10
52	35	46	10
53	83	17	10
54	79	34	10
55	10	4	10
56	14	42	10
57	35	14	10
58	20	37	10
59	22	46	10
60	70	23	10
61	98	52	10
62	37	90	10
63	94	94	10
64	50	64	10
65	12	45	10
66	46	51	10
67	54	3	10
68	13	1	10
69	47	98	10
70	28	70	10
71	10	34	10
72	13	58	10
73	15	78	10
74	17	65	10
75	43	18	10
76	94	63	10
77	50	29	10
78	38	12	10
79	100	77	10
80	85	80	10
81	26	10	10
82	80	38	10
83	0	50	10
84	73	91	10
85	88	48	10
86	29	66	10
87	4	23	10
88	91	68	10
89	20	35	10
90	58	92	10
91	88	38	10
92	51	4	10
93	63	44	10
94	28	91	10
95	36	87	10
96	25	42	10
97	3	60	10
98	84	61	10
99	59	39	10
100	21	56	10
101	75	15	10
102	13	46	10
103	16	72	10
104	86	85	10
105	45	48	10
106	40	9	10
107	35	35	10
108	70	6	10
109	7	5	10
110	30	65	10
111	46	96	10
112	52	34	10
113	95	18	10
114	94	73	10
115	59	55	10
116	98	92	10
117	18	64	10
118	14	9	10
119	16	49	10
