5	100	100	
0	33	94	
1	65	44	
2	44	19	
3	60	22	
4	87	8	
20	6	5	10
21	15	6	10
22	1	90	10
23	64	12	10
24	80	40	10
25	54	23	10
26	68	98	10
27	19	29	10
28	26	45	10
29	41	64	10
30	50	24	10
31	32	39	10
32	16	8	10
33	47	20	10
34	56	78	10
35	12	40	10
36	50	51	10
37	21	5	10
38	24	12	10
39	59	21	10
40	66	84	10
41	54	69	10
42	73	26	10
43	71	81	10
44	43	42	10
45	12	11	10
46	32	99	10
47	7	70	10
48	14	2	10
49	74	81	10
50	28	2	10
51	92	34	10
52	74	21	10
53	1	23	10
54	65	68	10
55	48	99	10
56	96	53	10
57	55	27	10
58	1	15	10
59	33	26	10
60	64	94	10
61	50	29	10
62	43	48	10
63	44	30	10
64	33	88	10
65	47	86	10
66	48	54	10
67	19	71	10
68	34	72	10
69	34	58	10
70	99	88	10
71	46	77	10
72	98	56	10
73	3	7	10
74	26	12	10
75	69	27	10
76	36	81	10
77	8	17	10
78	3	76	10
79	96	0	10
80	8	49	10
81	53	40	10
82	74	88	10
83	85	2	10
84	35	42	10
85	70	87	10
86	48	35	10
87	80	18	10
88	76	48	10
89	96	14	10
90	31	87	10
91	6	3	10
92	29	95	10
93	60	82	10
94	99	60	10
95	33	42	10
96	26	5	10
97	16	26	10
98	87	43	10
99	89	17	10
100	83	33	10
101	25	84	10
102	7	89	10
103	31	77	10
104	10	86	10
105	26	85	10
106	91	26	10
107	100	40	10
108	65	64	10
109	69	14	10
110	85	64	10
111	28	36	10
112	21	92	10
113	51	22	10
114	12	15	10
115	73	46	10
116	78	50	10
117	75	77	10
118	24	19	10
119	75	91	10
