20	75	100	
0	93	63	
1	78	7	
2	52	30	
3	94	9	
4	69	17	
5	74	6	
6	31	56	
7	90	9	
8	57	10	
9	39	44	
10	56	15	
11	69	68	
12	22	79	
13	2	12	
14	24	49	
15	31	64	
16	56	16	
17	65	97	
18	41	50	
19	31	27	
20	59	29	10
21	72	58	10
22	45	43	10
23	50	66	10
24	44	68	10
25	56	47	10
26	21	52	10
27	79	94	10
28	89	13	10
29	83	18	10
30	25	13	10
31	62	97	10
32	40	58	10
33	77	98	10
34	44	70	10
35	30	75	10
36	17	89	10
37	61	72	10
38	34	41	10
39	85	82	10
40	85	41	10
41	20	95	10
42	72	53	10
43	48	23	10
44	26	16	10
45	45	46	10
46	61	71	10
47	6	89	10
48	18	63	10
49	83	17	10
50	43	31	10
51	28	9	10
52	21	69	10
53	68	27	10
54	7	21	10
55	47	74	10
56	85	15	10
57	58	53	10
58	81	73	10
59	87	19	10
60	92	37	10
61	88	22	10
62	65	40	10
63	79	29	10
64	37	57	10
65	66	25	10
66	64	11	10
67	71	45	10
68	68	60	10
69	11	70	10
70	31	96	10
71	92	43	10
72	28	46	10
73	26	16	10
74	59	85	10
75	73	32	10
76	24	77	10
77	81	39	10
78	26	76	10
79	22	58	10
80	41	43	10
81	21	90	10
82	4	60	10
83	5	76	10
84	29	63	10
85	37	12	10
86	30	14	10
87	86	64	10
88	59	93	10
89	40	1	10
90	50	51	10
91	41	5	10
92	47	18	10
93	53	15	10
94	92	56	10
