5	100	100	
0	35	59	
1	99	66	
2	15	84	
3	21	52	
4	94	63	
20	85	30	10
21	60	6	10
22	10	53	10
23	98	63	10
24	7	82	10
25	97	5	10
26	80	34	10
27	69	44	10
28	92	93	10
29	19	50	10
30	93	84	10
31	30	8	10
32	58	50	10
33	2	57	10
34	14	90	10
35	53	81	10
36	67	56	10
37	90	95	10
38	18	26	10
39	22	22	10
40	53	32	10
41	46	70	10
42	80	50	10
43	93	49	10
44	68	58	10
45	25	93	10
46	3	95	10
47	46	27	10
48	29	66	10
49	11	50	10
50	69	99	10
51	48	22	10
52	100	20	10
53	81	20	10
54	35	45	10
55	17	31	10
56	17	10	10
57	7	50	10
58	76	64	10
59	27	4	10
60	94	2	10
61	74	49	10
62	0	44	10
63	20	46	10
64	76	62	10
65	12	24	10
66	61	91	10
67	30	32	10
68	97	73	10
69	24	64	10
70	14	28	10
71	44	5	10
72	47	3	10
73	66	45	10
74	53	65	10
75	21	89	10
76	12	99	10
77	56	76	10
78	98	64	10
79	51	62	10
80	69	41	10
81	91	87	10
82	62	33	10
83	81	83	10
84	34	12	10
85	2	80	10
86	47	23	10
87	75	90	10
88	67	44	10
89	82	21	10
90	47	87	10
91	89	74	10
92	30	56	10
93	88	58	10
94	97	44	10
95	94	42	10
96	95	90	10
97	75	4	10
98	64	74	10
99	100	17	10
100	32	76	10
101	48	33	10
102	47	78	10
103	1	20	10
104	51	85	10
105	88	19	10
106	99	52	10
107	61	73	10
108	50	3	10
109	100	63	10
110	53	29	10
111	41	35	10
112	75	69	10
113	17	49	10
114	35	34	10
115	67	54	10
116	65	48	10
117	36	52	10
118	35	74	10
119	34	63	10
